304,5777
305,2299
306,4314
307,3617
308,6765
309,4297
310,2762
311,8223
312,2003
313,7862
314,4028
315,5680
316,2885
317,2888
318,7383
319,3752
320,2194
321,6388
322,6962
323,80
324,730
325,3382
326,3334
327,5749
328,5964
329,3003
330,6039
331,5630
332,728
333,655
334,6779
335,2967
336,1050
337,3266
338,6025
339,3066
340,364
341,4097
342,1102
343,4265
344,4330
345,2217
346,6349
347,4368
348,498
349,607
350,6130
351,1268
352,1918
353,2222
354,9905
355,5737
356,4191
357,7490
358,6795
359,4112
360,2461
361,3181
362,4064
363,1807
364,2849
365,1627
366,3873
367,2732
368,3337
369,6718
370,7059
371,6067
372,8256
373,2006
374,3242
375,4190
376,2512
377,7206
378,5909
379,6356
380,3992
381,5703
382,5969
383,6180
384,1162
385,3582
386,676
387,3599
388,7115
389,415
390,974
391,2562
392,6241
393,2387
394,7117
395,3089
396,3584
397,2067
398,8314
399,1884
400,2942
401,1056
402,3700
403,5463
404,6737
405,669
406,4308
407,3608
408,8381
409,5949
410,898
411,5861
412,3550
413,3288
414,5435
415,5479
416,2476
417,7459
418,2764
419,3384
420,1120
421,2243
422,6301
423,270
424,5571
425,3939
426,5544
427,922
428,8876
429,2956
430,1262
431,3676
432,4085
433,3931
434,5546
435,2830
436,2548
437,2275
438,541
439,3268
440,2002
441,6191
442,4287
443,608
444,2931
445,33
446,9774
447,1645
448,5498
449,514
450,1081
451,1112
452,7618
453,3488
454,3894
455,6287
456,6377
457,1322
458,6166
459,355
460,2937
461,1110
462,1469
463,5515
464,2334
465,3890
466,1074
467,2297
468,1506
469,1324
470,3465
471,6150
472,3351
473,3414
474,72
475,1994
476,1863
477,2295
478,6371
479,491
480,1797
481,1850
482,1173
483,5897
484,6940
485,108
486,6792
487,1474
488,5997
489,3196
490,4074
491,7070
492,4188
493,3492
494,1726
495,7183
496,3502
497,3542
498,200
499,7093
500,1638
501,5744
502,6220
503,6825
504,1990
505,135
506,4045
507,1072
508,4166
509,2858
510,651
511,2290
512,2587
513,4027
514,1993
515,5409
516,711
517,3358
518,5672
519,1190
520,11051
521,6776
522,2000
523,9272
524,5691
525,5481
526,1193
527,3636
528,3782
529,1489
530,1567
531,4161
532,3205
533,2948
534,2569
535,888
536,1659
537,2460
538,48
539,9044
540,2985
541,3374
542,2619
543,247
544,6093
545,1903
546,1871
547,338
548,4051
549,1462
550,1042
551,1028
552,7159
553,2227
554,2005
555,6778
556,441
557,1761
558,6103
559,6154
560,6348
561,2743
562,192
563,497
564,9
565,4147
566,11257
567,1612
568,7374
569,6715
570,3135
571,3323
572,6095
573,234
574,4331
575,687
576,4156
577,6345
578,6456
579,472
580,502
581,302
582,9026
583,1058
584,3072
585,3697
586,1629
587,3157
588,7081
589,6114
590,1119
591,3947
592,353
593,1482
594,4113
595,1505
596,3747
597,2939
598,3580
599,3728
600,746
601,1219
602,3917
603,3442
604,346
605,7579
606,4008
607,356
608,2635
609,1154
610,2497
611,3726
612,6485
613,2932
614,5961
615,6312
616,5750
617,5900
618,190
619,886
620,5520
621,6974
622,920
623,58
624,2172
625,7157
626,1165
627,2916
628,187
629,1525
630,5438
631,7094
632,2004
633,6379
634,3415
635,2680
636,733
637,3353
638,4160
639,4369
640,7074
641,8407
642,5465
643,703
644,6375
645,7373
646,5521
647,6357
648,1605
649,9768
650,2335
651,206
652,6000
653,6302
654,4076
655,1016
656,5577
657,3270
658,7558
659,3848
660,5444
661,520
662,5496
663,2756
664,1043
665,2433
666,1628
667,5523
668,90
669,3258
670,1909
671,3061
672,6266
673,6731
674,5597
675,3170
676,4353
677,1435
678,4054
679,5443
680,3857
681,5787
682,6342
683,166
684,100
685,3298
686,4133
687,3943
688,3254
689,7018
690,4271
691,2996
692,5728
693,804
694,3122
695,933
696,2808
697,552
698,3577
699,3017
700,2749
701,3346
702,4062
703,2907
704,4347
705,2165
706,5485
707,4183
708,1203
709,6716
710,2914
711,5723
712,7456
713,6404
714,887
715,1534
716,6142
717,1834
718,1675
719,605
720,2733
721,7266
722,2042
723,6172
724,5759
725,6958
726,2877
727,1473
728,4238
729,5754
730,3610
731,739
732,2786
733,890
734,7236
735,5527
736,932
737,128
738,3015
739,352
740,2699
741,7161
742,906
743,2117
744,6959
745,5999
746,3324
747,4069
748,5767
749,3022
750,3620
751,140
752,531
753,813
754,3453
755,2272
756,5739
757,6159
758,5934
759,2262
760,175
761,1018
762,4135
763,2897
764,3764
765,6018
766,3994
767,345
768,2259
769,1634
770,7453
771,3774
772,122
773,7180
774,1416
775,2935
776,1265
777,1040
778,6408
779,1175
780,458
781,2722
782,995
783,6268
784,240
785,2521
786,3057
787,4115
788,3376
789,2854
790,959
791,715
792,9898
793,4344
794,4386
795,24
796,2662
797,3363
798,4049
799,2249
800,5508
801,5715
802,7616
803,3243
804,7508
805,5954
806,6433
807,2729
808,6777
809,2789
810,6337
811,5567
812,2983
813,3404
814,2731
815,167
816,6122
817,843
818,3183
819,2440
820,5574
821,4338
822,5659
823,2221
824,708
825,3040
826,3685
827,4317
828,5512
829,5807
830,2973
831,6300
832,4219
833,2610
834,2326
835,5688
836,2316
837,9889
838,2284
839,1961
840,2258
841,5719
842,4034
843,4
844,2575
845,6156
846,2533
847,1064
848,1128
849,2344
850,6225
851,3804
852,125
853,1226
854,348
855,6391
856,6296
857,6105
858,1464
859,6003
860,9771
861,3906
862,8826
863,7355
864,3865
865,1118
866,3945
867,176
868,6147
869,3373
870,6165
871,3536
872,5810
873,113
874,168
875,1760
876,2400
877,2649
878,1157
879,5734
880,7450
881,3406
882,2949
883,3602
884,958
885,5915
886,953
887,3105
888,6814
889,1405
890,1105
891,5583
892,4261
893,2535
894,7220
895,1639
896,4209
897,1078
898,6146
899,994
900,15
901,7368
902,170
903,6354
904,3849
905,988
906,2630
907,2223
908,224
909,5760
910,2879
911,7066
912,1865
913,1881
914,3986
915,5482
916,976
917,5736
918,3116
919,2961
920,2710
921,6046
922,5832
923,5963
924,2925
925,3484
926,4046
927,5726
928,3673
929,180
930,7242
931,2328
932,3336
933,9386
934,866
935,3236
936,1866
937,5693
938,3775
939,6789
940,542
941,6725
942,273
943,3362
944,6176
945,8924
946,7121
947,881
948,349
949,675
950,2615
951,6121
952,3199
953,6001
954,2899
955,1822
956,3161
957,4339
958,2769
959,1905
960,3402
961,7417
962,2390
963,3566
964,952
965,7091
966,6397
967,3936
968,6094
969,6204
970,32
971,2045
972,3299
973,3911
974,236
975,5595
976,4336
977,5908
978,517
979,1867
980,3612
981,6790
982,3971
983,8199
984,4276
985,7082
986,11498
987,1835
988,1546
989,2370
990,643
991,8208
992,45
993,644
994,3275
995,5883
996,1455
997,1361
998,1218
999,990
1000,3385
1001,133
1002,5998
1003,4274
1004,1997
1005,2501
1006,6400
1007,2170
1008,3729
1009,1054
1010,2745
1011,433
1012,4301
1013,6720
1014,3330
1015,5741
1016,3973
1017,2151
1018,811
1019,2785
1020,2313
1021,3589
1022,726
1023,5793
1024,642
1025,4279
1026,6021
1027,6285
1028,1183
1029,3201
1030,534
1031,1508
1032,5867
1033,4158
1034,7399
1035,5799
1036,1080
1037,907
1038,1177
1039,1231
1040,6090
1041,2517
1042,1439
1043,3146
1044,3265
1045,6005
1046,4356
1047,6311
1048,3851
1049,6933
1050,8258
1051,2564
1052,1828
1053,1066
1054,111
1055,3736
1056,5514
1057,3375
1058,1985
1059,5951
1060,7194
1061,946
1062,156
1063,435
1064,6307
1065,4193
1066,6738
1067,148
1068,2471
1069,3397
1070,2964
1071,5695
1072,4214
1073,3797
1074,2372
1075,3946
1076,4030
1077,5780
1078,7205
1079,7105
1080,2923
1081,7252
1082,1738
1083,3671
1084,957
1085,6055
1086,3950
1087,7095
1088,8775
1089,1367
1090,5730
1091,658
1092,1810
1093,4217
1094,2584
1095,579
1096,1026
1097,883
1098,2164
1099,5557
1100,3838
1101,2340
1102,2509
1103,112
1104,3104
1105,7898
1106,3743
1107,6839
1108,609
1109,3839
1110,5547
1111,3378
1112,3156
1113,8628
1114,1451
1115,41
1116,164
1117,2616
1118,7148
1119,2279
1120,437
1121,2336
1122,3867
1123,6045
1124,3876
1125,2672
1126,231
1127,6153
1128,1279
1129,465
1130,2792
1131,2456
1132,548
1133,1937
1134,519
1135,2748
1136,1649
1137,5864
1138,1764
1139,3246
1140,2963
1141,1138
1142,2566
1143,4132
1144,5916
1145,1999
1146,3282
1147,11230
1148,9846
1149,6238
1150,2310
1151,2007
1152,7054
1153,1762
1154,1121
1155,2936
1156,2917
1157,495
1158,6390
1159,1728
1160,8244
1161,6945
1162,1182
1163,7182
1164,3447
1165,929
1166,12
1167,1851
1168,2726
1169,5943
1170,5500
1171,2955
1172,2454
1173,3504
1174,6374
1175,6040
1176,4131
1177,298
1178,8237
1179,4155
1180,3253
1181,2896
1182,211
1183,2881
1184,5933
1185,3393
1186,5507
1187,243
1188,2110
1189,6322
1190,547
1191,126
1192,4015
1193,182
1194,3820
1195,4284
1196,7136
1197,2307
1198,8740
1199,5419
1200,1276
1201,1013
1202,6138
1203,7162
1204,1538
1205,5671
1206,139
1207,1313
1208,347
1209,6372
1210,3748
1211,1084
1212,2018
1213,7092
1214,7962
1215,1551
1216,6182
1217,7407
1218,1953
1219,586
1220,629
1221,6054
1222,5420
1223,2893
1224,674
1225,6355
1226,1796
1227,3564
1228,2833
1229,897
1230,1563
1231,7669
1232,6272
1233,691
1234,1774
1235,2570
1236,3069
1237,2894
1238,6780
1239,4039
1240,4388
1241,9327
1242,3144
1243,3456
1244,7470
1245,3269
1246,184
1247,8845
1248,5940
1249,6749
1250,5442
1251,4025
1252,1958
1253,2591
1254,3972
1255,2452
1256,5642
1257,3719
1258,6110
1259,4373
1260,2031
1261,87
1262,1153
1263,4033
1264,117
1265,7188
1266,2581
1267,3152
1268,5532
1269,94
1270,1869
1271,3179
1272,492
1273,1020
1274,1252
1275,3805
1276,7190
1277,2607
1278,6173
1279,2288
1280,2556
1281,2191
1282,1743
1283,1701
1284,146
1285,5874
1286,5553
1287,2012
1288,5762
1289,1989
1290,1722
1291,3974
1292,6767
1293,2952
1294,3071
1295,3486
1296,915
1297,921
1298,1278
1299,671
1300,1403
1301,1213
1302,5604
1303,1441
1304,3076
1305,1191
1306,3426
1307,1957
1308,3578
1309,4108
1310,7527
1311,1032
1312,2650
1313,3259
1314,4016
1315,7108
1316,1330
1317,5569
1318,2467
1319,3244
1320,6276
1321,2123
1322,3458
1323,7240
1324,1220
1325,918
1326,2641
1327,3437
1328,4128
1329,1044
1330,6083
1331,91
1332,2341
1333,2167
1334,3328
1335,3724
1336,5531
1337,3898
1338,4042
1339,8076
1340,2853
1341,3872
1342,1176
1343,2352
1344,4077
1345,1847
1346,5464
1347,9828
1348,4153
1349,6743
1350,1741
1351,3615
1352,49
1353,1685
1354,6739
1355,1352
1356,29
1357,6722
1358,8914
1359,1786
1360,3964
1361,7375
1362,6198
1363,6316
1364,6732
1365,3674
1366,8082
1367,632
1368,2496
1369,1825
1370,731
1371,3467
1372,1840
1373,2821
1374,1490
1375,8
1376,2404
1377,3296
1378,7073
1379,5968
1380,637
1381,1280
1382,5701
1383,290
1384,2962
1385,3690
1386,2219
1387,5633
1388,3613
1389,342
1390,5506
1391,2470
1392,1800
1393,3055
1394,2976
1395,1247
1396,2901
1397,5643
1398,4192
1399,1264
1400,6047
1401,7504
1402,248
1403,337
1404,6260
1405,3864
1406,1842
1407,5802
1408,2425
1409,5562
1410,1970
1411,4237
1412,2637
1413,5905
1414,3320
1415,4075
1416,3379
1417,4014
1418,7313
1419,5526
1420,6783
1421,4384
1422,1582
1423,5731
1424,4154
1425,2361
1426,7246
1427,1735
1428,5895
1429,6363
1430,6160
1431,2064
1432,2788
1433,3720
1434,1611
1435,6324
1436,4020
1437,2667
1438,1070
1439,5490
1440,6253
1441,75
1442,3448
1443,5724
1444,1127
1445,2423
1446,3390
1447,5696
1448,8781
1449,3112
1450,1
1451,4255
1452,5716
1453,3256
1454,7546
1455,4312
1456,7372
1457,3855
1458,5996
1459,943
1460,6019
1461,262
1462,3364
1463,1839
1464,2305
1465,478
1466,3624
1467,2944
1468,2422
1469,5911
1470,7107
1471,3127
1472,1545
1473,5637
1474,3271
1475,5641
1476,893
1477,3514
1478,3877
1479,1978
1480,1456
1481,4199
1482,3239
1483,2835
1484,2525
1485,2131
1486,99
1487,2474
1488,5491
1489,3380
1490,522
1491,1759
1492,3904
1493,280
1494,7394
1495,2180
1496,891
1497,6056
1498,60
1499,5670
1500,8238
1501,5417
1502,209
1503,6955
1504,2166
1505,11922
1506,9845
1507,3262
1508,3940
1509,6426
1510,6989
1511,3816
1512,6242
1513,5432
1514,4359
1515,6713
1516,2037
1517,3039
1518,5859
1519,5548
1520,6782
1521,640
1522,1353
1523,2330
1524,3495
1525,1152
1526,2712
1527,3938
1528,1079
1529,221
1530,11258
1531,8266
1532,6216
1533,2576
1534,1724
1535,6298
1536,5774
1537,1270
1538,1359
1539,3646
1540,1596
1541,154
1542,6085
1543,2308
1544,2824
1545,5758
1546,65
1547,4296
1548,924
1549,225
1550,3597
1551,3356
1552,4105
1553,3956
1554,610
1555,2192
1556,8247
1557,3180
1558,6255
1559,5920
1560,4012
1561,1579
1562,8180
1563,6771
1564,6168
1565,410
1566,4120
1567,5840
1568,1236
1569,1879
1570,6883
1571,649
1572,3247
1573,9311
1574,3806
1575,1374
1576,1323
1577,6243
1578,1824
1579,3098
1580,2922
1581,2688
1582,2121
1583,2538
1584,5751
1585,5539
1586,2670
1587,4364
1588,1887
1589,1376
1590,344
1591,5722
1592,827
1593,1858
1594,3622
1595,6012
1596,6317
1597,198
1598,985
1599,40
1600,3182
1601,6741
1602,3369
1603,9849
1604,3459
1605,6183
1606,6008
1607,6943
1608,1472
1609,2014
1610,7277
1611,1205
1612,6186
1613,2030
1614,2665
1615,4200
1616,1103
1617,3332
1618,2992
1619,3263
1620,3633
1621,4072
1622,5794
1623,3932
1624,8043
1625,7111
1626,6365
1627,2397
1628,3862
1629,2029
1630,7001
1631,2586
1632,5545
1633,3010
1634,3984
1635,7503
1636,1895
1637,3284
1638,2900
1639,5572
1640,4381
1641,2074
1642,3927
1643,1251
1644,4202
1645,6926
1646,4143
1647,8414
1648,6271
1649,742
1650,5404
1651,5522
1652,6249
1653,6359
1654,2024
1655,5918
1656,591
1657,2864
1658,141
1659,6347
1660,6125
1661,3
1662,6174
1663,1590
1664,2751
1665,1838
1666,7078
1667,7213
1668,4018
1669,3319
1670,7563
1671,3987
1672,6141
1673,1418
1674,5473
1675,6036
1676,3093
1677,9043
1678,2590
1679,1223
1680,5510
1681,4375
1682,1925
1683,2809
1684,3204
1685,4061
1686,1109
1687,2550
1688,3174
1689,2276
1690,4189
1691,3596
1692,235
1693,77
1694,2041
1695,7214
1696,4159
1697,3410
1698,9107
1699,6179
1700,533
1701,3771
1702,7179
1703,7367
1704,1987
1705,628
1706,3948
1707,3680
1708,6212
1709,3493
1710,310
1711,16
1712,237
1713,4047
1714,28
1715,937
1716,6954
1717,4013
1718,2543
1719,6402
1720,6281
1721,7065
1722,5709
1723,1558
1724,5732
1725,9843
1726,1285
1727,2081
1728,4083
1729,3050
1730,5901
1731,3944
1732,4315
1733,220
1734,3136
1735,4029
1736,5449
1737,5686
1738,2234
1739,1737
1740,927
1741,2642
1742,3094
1743,1934
1744,6037
1745,2384
1746,1602
1747,3333
1748,7178
1749,5492
1750,2796
1751,6034
1752,351
1753,6406
1754,600
1755,5471
1756,6957
1757,4095
1758,2287
1759,1944
1760,3808
1761,5448
1762,5529
1763,1051
1764,9739
1765,645
1766,2401
1767,3953
1768,540
1769,5917
1770,5891
1771,5771
1772,1755
1773,5516
1774,6412
1775,3129
1776,6106
1777,2332
1778,2632
1779,2572
1780,7067
1781,3469
1782,3732
1783,1889
1784,4006
1785,6086
1786,3387
1787,9543
1788,5467
1789,2910
1790,2009
1791,5665
1792,6133
1793,2291
1794,3074
1795,3445
1796,3077
1797,5587
1798,6769
1799,3355
1800,245
1801,845
1802,2560
1803,2938
1804,1130
1805,1965
1806,2345
1807,439
1808,4318
1809,1065
1810,3645
1811,4325
1812,3924
1813,3272
1814,6235
1815,797
1816,10
1817,6329
1818,3628
1819,5499
1820,1446
1821,6314
1822,2595
1823,2545
1824,5921
1825,6294
1826,1981
1827,1950
1828,1771
1829,6466
1830,3908
1831,5584
1832,1845
1833,2631
1834,1975
1835,1035
1836,2709
1837,3491
1838,794
1839,3559
1840,2979
1841,3840
1842,1779
1843,3118
1844,2850
1845,2097
1846,5440
1847,1910
1848,132
1849,5410
1850,1826
1851,3249
1852,233
1853,7209
1854,3080
1855,2597
1856,6134
1857,8209
1858,5652
1859,2772
1860,5566
1861,5580
1862,68
1863,917
1864,2629
1865,63
1866,2491
1867,2755
1868,1956
1869,916
1870,5740
1871,2176
1872,5727
1873,2093
1874,3660
1875,1399
1876,6111
1877,1636
1878,2918
1879,1930
1880,734
1881,161
1882,6430
1883,10940
1884,1941
1885,2365
1886,152
1887,5766
1888,1588
1889,2609
1890,3381
1891,5645
1892,1004
1893,6766
1894,1854
1895,222
1896,2812
1897,7202
1898,1106
1899,2690
1900,196
1901,1360
1902,2409
1903,147
1904,1773
1905,6409
1906,6728
1907,2993
1908,2941
1909,1234
1910,6753
1911,2705
1912,2053
1913,3980
1914,1094
1915,5937
1916,6719
1917,7158
1918,1692
1919,1986
1920,2913
1921,5407
1922,7195
1923,3901
1924,5415
1925,3423
1926,4098
1927,1459
1928,2537
1929,27
1930,2458
1931,2960
1932,7447
1933,9826
1934,865
1935,3215
1936,9310
1937,1652
1938,1723
1939,7185
1940,3881
1941,3318
1942,4078
1943,3790
1944,1980
1945,2622
1946,3121
1947,1813
1948,5581
1949,5495
1950,1209
1951,2539
1952,2281
1953,3308
1954,6052
1955,3933
1956,1963
1957,7071
1958,7253
1959,910
1960,1794
1961,3754
1962,5445
1963,2084
1964,5503
1965,1243
1966,2856
1967,3880
1968,2947
1969,3896
1970,7617
1971,2596
1972,2957
1973,799
1974,3164
1975,4026
1976,820
1977,1187
1978,3399
1979,5423
1980,2062
1981,664
1982,1729
1983,3856
1984,4091
1985,462
1986,4306
1987,3854
1988,1654
1989,4239
1990,5914
1991,4007
1992,1382
1993,2719
1994,1062
1995,5534
1996,7087
1997,3081
1998,5411
1999,967
2000,6270
2001,722
2002,3142
2003,6262
2004,2927
2005,815
2006,5798
2007,5497
2008,1415
2009,1625
2010,6361
2011,1250
2012,3417
2013,1663
2014,2280
2015,5425
2016,6024
2017,173
2018,6768
2019,7398
2020,5847
2021,3852
2022,3009
2023,3100
2024,2214
2025,2774
2026,679
2027,3000
2028,6969
2029,5436
2030,2761
2031,1998
2032,442
2033,2816
2034,6781
2035,136
2036,183
2037,3968
2038,2713
2039,2624
2040,1569
2041,393
2042,2613
2043,3928
2044,8832
2045,3698
2046,4050
2047,2891
2048,3905
2049,7932
2050,3910
2051,3498
2052,373
2053,5865
2054,1180
2055,1617
2056,2802
2057,2868
2058,2442
2059,532
2060,2773
2061,3002
2062,1354
2063,193
2064,177
2065,4367
2066,603
2067,521
2068,4247
2069,6084
2070,3394
2071,6169
2072,2747
2073,2768
2074,3153
2075,2711
2076,1658
2077,1208
2078,2109
2079,4017
2080,2697
2081,2974
2082,5550
2083,1852
2084,4341
2085,4056
2086,8217
2087,2898
2088,5414
2089,6098
2090,5714
2091,2244
2092,4328
2093,1821
2094,7114
2095,1509
2096,4037
2097,9824
2098,2380
2099,3979
2100,6411
2101,3759
2102,7382
2103,3520
2104,5729
2105,5589
2106,3377
2107,3997
2108,7
2109,9025
2110,106
2111,3120
2112,4144
2113,3712
2114,721
2115,7076
2116,1055
2117,3250
2118,5962
2119,5768
2120,2895
2121,1212
2122,8979
2123,4169
2124,7062
2125,1969
2126,37
2127,6304
2128,3409
2129,79
2130,3454
2131,2742
2132,2069
2133,6344
2134,304
2135,3398
2136,3965
2137,11473
2138,61
2139,4327
2140,5899
2141,1229
2142,4145
2143,1038
2144,4021
2145,2294
2146,467
2147,3670
2148,246
2149,1626
2150,432
2151,665
2152,2333
2153,1836
2154,3846
2155,1694
2156,1968
2157,3715
2158,1438
2159,1995
2160,5502
2161,3143
2162,5936
2163,2972
2164,4109
2165,2426
2166,6023
2167,3860
2168,6949
2169,4140
2170,2741
2171,5711
2172,1688
2173,668
2174,3875
2175,4124
2176,3998
2177,2443
2178,1646
2179,7255
2180,6358
2181,5721
2182,2046
2183,2889
2184,1194
2185,6197
2186,7376
2187,1908
2188,189
2189,4038
2190,8892
2191,6386
2192,4044
2193,1682
2194,4141
2195,646
2196,3784
2197,7088
2198,3034
2199,2518
2200,1789
2201,6432
2202,8944
2203,3861
2204,1143
2205,5890
2206,2725
2207,3213
2208,4099
2209,216
2210,3134
2211,2683
2212,4019
2213,2429
2214,2346
2215,2495
2216,1992
2217,3989
2218,3260
2219,6240
2220,4086
2221,1637
2222,5533
2223,455
2224,2771
2225,536
2226,1409
2227,5699
2228,6267
2229,3391
2230,34
2231,1057
2232,6185
2233,2911
2234,3644
2235,1289
2236,4023
2237,523
2238,2738
2239,5687
2240,5848
2241,5535
2242,6383
2243,6278
2244,2980
2245,5862
2246,3097
2247,2623
2248,2752
2249,362
2250,382
2251,4119
2252,7380
2253,6038
2254,5885
2255,5809
2256,2920
2257,6079
2258,6338
2259,2082
2260,2724
2261,1166
2262,1458
2263,7207
2264,7275
2265,1923
2266,3370
2267,2381
2268,4350
2269,4242
2270,3863
2271,468
2272,3658
2273,1795
2274,6151
2275,3777
2276,2441
2277,5896
2278,18
2279,724
2280,3661
2281,6724
2282,8235
2283,1202
2284,2047
2285,21
2286,999
2287,6748
2288,5912
2289,1780
2290,6393
2291,970
2292,4149
2293,1696
2294,7976
2295,8401
2296,172
2297,3209
2298,3585
2299,3463
2300,1892
2301,2988
2302,6916
2303,4292
2304,3967
2305,3294
2306,494
2307,1412
2308,1926
2309,1814
2310,538
2311,2356
2312,6209
2313,5596
2314,6
2315,2095
2316,2378
2317,6053
2318,7097
2319,508
2320,6245
2321,2072
2322,3305
2323,2945
2324,9904
2325,5869
2326,3392
2327,1037
2328,1335
2329,5478
2330,6360
2331,78
2332,1815
2333,11
2334,1063
2335,5931
2336,3571
2337,3642
2338,5434
2339,428
2340,2212
2341,2678
2342,1609
2343,6058
2344,5757
2345,3718
2346,7519
2347,3325
2348,3388
2349,3304
2350,9844
2351,1742
2352,2528
2353,2090
2354,3978
2355,6387
2356,3561
2357,469
2358,1470
2359,2439
2360,1885
2361,635
2362,2531
2363,5738
2364,5594
2365,4235
2366,1783
2367,1855
2368,6297
2369,153
2370,5781
2371,1238
2372,1463
2373,416
2374,3316
2375,7135
2376,2551
2377,4142
2378,1594
2379,1350
2380,3609
2381,2656
2382,3738
2383,3257
2384,5586
2385,880
2386,5801
2387,900
2388,181
2389,143
2390,4273
2391,6427
2392,4195
2393,7584
2394,612
2395,3267
2396,6223
2397,4041
2398,3273
2399,2930
2400,2633
2401,2903
2402,7364
2403,4057
2404,2559
2405,5877
2406,3223
2407,2347
2408,2767
2409,7192
2410,7187
2411,1454
2412,6264
2413,634
2414,4090
2415,5564
2416,4100
2417,4326
2418,1075
2419,1613
2420,6460
2421,3396
2422,5675
2423,1140
2424,3832
2425,3770
2426,1519
2427,6217
2428,1979
2429,6752
2430,4110
2431,3811
2432,3084
2433,3829
2434,2981
2435,979
2436,3885
2437,6319
2438,3611
2439,5632
2440,6022
2441,4048
2442,2061
2443,5556
2444,6367
2445,2848
2446,5772
2447,2822
2448,2256
2449,3408
2450,7821
2451,6351
2452,3701
2453,8242
2454,3079
2455,7142
2456,4352
2457,3942
2458,3714
2459,429
2460,3389
2461,6723
2462,3976
2463,31
2464,6378
2465,2969
2466,120
2467,1230
2468,2806
2469,2987
2470,3007
2471,1959
2472,3560
2473,5747
2474,7068
2475,6309
2476,6712
2477,1746
2478,73
2479,145
2480,3361
2481,1501
2482,2604
2483,3665
2484,3300
2485,5470
2486,663
2487,2
2488,6366
2489,1036
2490,1678
2491,2997
2492,253
2493,6341
2494,230
2495,1031
2496,5428
2497,3794
2498,949
2499,2075
2500,11436
2501,1536
2502,6162
2503,8961
2504,2657
2505,6248
2506,3598
2507,490
2508,2104
2509,4304
2510,67
2511,5433
2512,1510
2513,1662
2514,4052
2515,1149
2516,838
2517,1829
2518,4162
2519,908
2520,5511
2521,2015
2522,1227
2523,277
2524,2011
2525,6092
2526,1715
2527,6265
2528,2602
2529,2096
2530,6756
2531,1665
2532,2965
2533,6152
2534,2882
2535,6069
2536,3186
2537,1679
2538,3023
2539,9829
2540,1460
2541,3001
2542,6189
2543,1277
2544,6118
2545,2870
2546,3092
2547,5429
2548,3173
2549,1739
2550,4116
2551,4088
2552,2246
2553,3990
2554,2926
2555,2554
2556,1949
2557,3919
2558,4043
2559,1587
